3200
26921559375/2097152 600577188125/2097152 -66228039375/1048576 100323426875/1048576
42957345625/2097152 2762500625/2097152 406705825625/2097152 161145085625/524288
-506967276875/2097152 -28375926875/2097152 -592679035625/2097152 -71671235625/1048576
-12262676875/262144 -45400518125/2097152 67281990625/2097152 -9234908125/32768
-125595721875/524288 -206743995625/1048576 -180433664375/1048576 11332855625/131072
238327601875/1048576 -45882976875/262144 -578546033125/2097152 313199420625/2097152
442933178125/2097152 70043860625/524288 199405940625/2097152 607807138125/2097152
-167181983125/1048576 65039554375/524288 67571778125/2097152 632262985625/2097152
-253607898125/2097152 11162129375/131072 -130372408125/524288 -653032004375/2097152
-328540869375/2097152 -233923244375/2097152 -271649595625/1048576 -242201808125/2097152
-380688466875/2097152 641596568125/2097152 204435895625/1048576 16199615625/2097152
-288537833125/1048576 9447344375/65536 118865978125/1048576 -19950920625/524288
71535200625/2097152 -292861066875/2097152 -570838101875/2097152 -157652405625/2097152
-491049004375/2097152 603468865625/2097152 437266068125/2097152 3260030625/1048576
492284694375/2097152 84452726875/524288 -489197985625/2097152 152144616875/1048576
2979145625/262144 409461496875/2097152 -383735244375/2097152 -515547596875/2097152
-158543100625/524288 183174435625/1048576 -377957300625/2097152 -143069025625/2097152
27094029375/524288 -632631423125/2097152 67457514375/524288 -231695931875/2097152
-327768624375/2097152 299384685625/1048576 -266705328125/1048576 -14161316875/524288
-34131548125/524288 216338779375/2097152 -30591514375/1048576 -293566073125/1048576
-243880999375/1048576 280470800625/1048576 -306920548125/2097152 58472973125/262144
17911223125/262144 -496358505625/2097152 276717099375/1048576 42953896875/524288
-493664308125/2097152 96334835625/2097152 239146228125/1048576 28906015625/2097152
130226966875/2097152 619003928125/2097152 6478685625/131072 -62518756875/2097152
-1599580625/16384 531419526875/2097152 167300751875/1048576 -53217808125/524288
-39484370625/2097152 -595242758125/2097152 -319185876875/1048576 -220827768125/1048576
665506729375/2097152 3683673125/16384 -297502894375/2097152 136088316875/2097152
141067741875/1048576 -54473050625/524288 -44862310625/2097152 298667541875/2097152
-308739648125/2097152 -165610076875/2097152 1757879375/8192 -49506764375/262144
-38383600625/262144 613862036875/2097152 495760378125/2097152 -109323816875/2097152
17908795625/2097152 116332864375/524288 -52934791875/2097152 -243818794375/1048576
507360015625/2097152 -428311324375/2097152 -495564059375/2097152 -230637371875/2097152
-15996109375/524288 114182936875/2097152 221804795625/2097152 -648074473125/2097152
-209676873125/2097152 -72182340625/524288 195642918125/1048576 108051768125/2097152
614701561875/2097152 16279908125/262144 529268349375/2097152 -254174930625/1048576
-5050489375/262144 75337353125/262144 -93738776875/2097152 -609468358125/2097152
-553528293125/2097152 -211640756875/2097152 -41553004375/262144 543316396875/2097152
659262840625/2097152 27098470625/2097152 276818108125/2097152 -69097064375/524288
-92253035625/1048576 184272524375/1048576 52369884375/2097152 -91473728125/524288
129407643125/524288 -100060060625/524288 341803080625/2097152 543045805625/2097152
-54317376875/2097152 381507203125/2097152 -128982808125/524288 -371008250625/2097152
7072089375/32768 -22018950625/1048576 127865105625/524288 -213176230625/1048576
180992423125/2097152 10987035625/131072 -305117709375/1048576 648730673125/2097152
531017019375/2097152 -119275878125/524288 38168828125/131072 -28878933125/1048576
-544724489375/2097152 -284761875/1048576 -241518674375/1048576 -202289525625/2097152
239012724375/2097152 -10094579375/65536 252162031875/2097152 1979530625/65536
-670645958125/2097152 -342623814375/2097152 -589996344375/2097152 -51551355625/524288
323360778125/2097152 -17668114375/262144 -584189964375/2097152 -657053026875/2097152
107670884375/524288 602803049375/2097152 20911644375/262144 339790128125/2097152
-353548319375/2097152 -148886775625/1048576 108465718125/1048576 71578404375/2097152
-141395660625/2097152 21815608125/2097152 -138968383125/524288 -17492236875/262144
20508865625/131072 -445836318125/2097152 167698648125/524288 269890583125/2097152
507353373125/2097152 611540168125/2097152 -377481434375/2097152 305548250625/2097152
93627446875/524288 -57614360625/262144 125676600625/524288 -111178820625/2097152
-93779871875/2097152 137246841875/1048576 -482597588125/2097152 -3148886875/524288
13129451875/524288 -203940659375/2097152 -56872741875/524288 460556431875/2097152
-115833148125/2097152 3732679375/2097152 472587078125/2097152 14705709375/524288
-179254060625/1048576 -463536603125/2097152 160495183125/1048576 -269805140625/2097152
525890064375/2097152 -295238015625/2097152 455294673125/2097152 86423341875/2097152
-17343914375/131072 -437353304375/2097152 -358097875625/2097152 400974491875/2097152
222645340625/1048576 45837319375/262144 -452361456875/2097152 287106543125/1048576
-216785935625/2097152 112662356875/1048576 156402891875/1048576 371283060625/2097152
322058639375/1048576 -401747219375/2097152 190023483125/1048576 154012163125/1048576
69259030625/1048576 345348376875/2097152 249270578125/2097152 204448771875/2097152
-667656681875/2097152 -661517685625/2097152 243427686875/2097152 -658990134375/2097152
24247783125/524288 121454548125/1048576 -622146131875/2097152 568553089375/2097152
-273682981875/2097152 -256404584375/1048576 17162919375/131072 8577469375/1048576
-515130921875/2097152 91770886875/2097152 37149589375/262144 -382600594375/2097152
669651974375/2097152 -17035301875/65536 -3343030625/131072 385043898125/2097152
-209345940625/1048576 436189775625/2097152 22861878125/1048576 -136992666875/524288
-21610793125/1048576 -193683745625/1048576 19898069375/65536 -133797605625/1048576
14394840625/524288 73790648125/1048576 294095264375/1048576 -280726619375/2097152
-121892846875/1048576 6284081875/262144 -122479318125/1048576 -231786409375/1048576
440925006875/2097152 10081083125/262144 134036695625/524288 -14716159375/1048576
274112948125/1048576 -152132053125/524288 -412828461875/2097152 -7253843125/131072
146837928125/2097152 -79398039375/2097152 -240103869375/2097152 61084535625/524288
-131344840625/524288 -290727725625/2097152 135251123125/1048576 -570848991875/2097152
239428796875/1048576 -534475494375/2097152 -138280301875/2097152 -126530283125/2097152
-255706750625/1048576 368714679375/2097152 333486001875/1048576 -254504914375/1048576
370526746875/2097152 356502928125/2097152 39953286875/524288 -74595060625/262144
-7571193125/65536 24662654375/524288 341805249375/2097152 -545746936875/2097152
295491421875/1048576 -325643456875/2097152 -72537239375/2097152 36690160625/131072
159764963125/1048576 241905869375/1048576 -288510228125/2097152 -123755211875/1048576
-253559551875/2097152 -456949389375/2097152 15365623125/65536 25104583125/2097152
8936004375/262144 -179514793125/1048576 384013311875/2097152 -15769683125/1048576
54194604375/1048576 40345234375/1048576 322465650625/2097152 18369959375/65536
459103155625/2097152 -594148343125/2097152 -566982235625/2097152 78733334375/262144
191194580625/2097152 519576868125/2097152 664371454375/2097152 23871926875/2097152
-311071251875/2097152 -68199171875/524288 -133565156875/2097152 -61832793125/524288
-245788403125/2097152 -404130668125/2097152 96893085625/1048576 640425670625/2097152
-87202940625/1048576 -159730981875/1048576 179668280625/2097152 -219718385625/2097152
279968104375/1048576 68789424375/262144 264654738125/2097152 -39428270625/1048576
12189204375/2097152 -4358836875/65536 -120936035625/1048576 -48735825625/2097152
-230369490625/2097152 -13184841875/524288 13945915625/524288 -24150398125/2097152
70091359375/1048576 132963695625/524288 -5576364375/262144 218268104375/2097152
-46662050625/2097152 -71646370625/524288 17238745625/262144 -567651906875/2097152
-4464358125/16384 13038265625/2097152 27029095625/131072 98559078125/2097152
-364999375625/2097152 604268551875/2097152 88081239375/1048576 -144385048125/1048576
77217055625/262144 -134816263125/1048576 630432714375/2097152 -237683974375/2097152
-6168909375/1048576 -58304623125/2097152 -287374391875/2097152 180347909375/1048576
7500039375/131072 -96116151875/1048576 -76297451875/262144 -248969940625/2097152
-305785026875/1048576 596257880625/2097152 -391380866875/2097152 -124748959375/524288
8823691875/524288 651048228125/2097152 195389346875/1048576 -12734830625/131072
130851414375/524288 143384441875/2097152 -17775620625/524288 162025481875/1048576
285052619375/1048576 -20688103125/1048576 10515063125/2097152 -24852204375/2097152
479285845625/2097152 -540316436875/2097152 31998155625/1048576 346774706875/2097152
-17325708125/524288 -81676343125/524288 -188894546875/1048576 233610023125/2097152
17936973125/131072 175691884375/2097152 59203696875/524288 51600330625/1048576
-44225495625/524288 99954884375/1048576 -80351800625/2097152 114179560625/1048576
-24624801875/262144 77692258125/2097152 -662062805625/2097152 143753093125/524288
298219730625/1048576 -158142010625/1048576 -164437834375/524288 2251868125/32768
74322336875/2097152 -88026335625/1048576 -108500353125/1048576 -215323064375/1048576
53727134375/2097152 337629866875/2097152 -192872976875/1048576 295656171875/1048576
410811971875/2097152 32465900625/524288 264126003125/2097152 276143850625/1048576
-276913353125/1048576 552757474375/2097152 3765396875/32768 -71408116875/2097152
-249232478125/1048576 -621719975625/2097152 -454216789375/2097152 349535760625/2097152
202187193125/1048576 -147352268125/1048576 234637403125/2097152 515648279375/2097152
167412190625/1048576 -238818434375/2097152 131282334375/524288 309606710625/1048576
-283641764375/1048576 144610484375/1048576 62053413125/2097152 -178105249375/2097152
167678083125/2097152 -77990543125/524288 578249325625/2097152 -754926875/8192
-1654554375/65536 231360401875/1048576 16327618125/65536 -180278699375/1048576
-331184949375/1048576 -232330448125/1048576 -543250821875/2097152 30020281875/2097152
-480015128125/2097152 53511025625/1048576 -87766268125/524288 -589420128125/2097152
-111594546875/524288 -414156271875/2097152 -562644588125/2097152 -128252535625/524288
-647155436875/2097152 114395101875/524288 567106865625/2097152 -608442408125/2097152
227540566875/1048576 68037029375/524288 -365445084375/2097152 469894086875/2097152
-74646680625/262144 -476648738125/2097152 -231728399375/1048576 121986165625/1048576
580934889375/2097152 286345748125/2097152 475610356875/2097152 -527498466875/2097152
61184790625/1048576 -17600028125/2097152 -163296135625/2097152 -124274378125/524288
133994868125/524288 40075816875/262144 4616083125/524288 -633295194375/2097152
-256112558125/1048576 180181674375/2097152 152017894375/524288 58169306875/262144
-89580609375/1048576 206183951875/1048576 222481975625/1048576 -31805634375/2097152
-236598440625/1048576 -35784544375/262144 92095018125/2097152 293269451875/1048576
-10538080625/1048576 -37917761875/262144 -138286756875/1048576 -504633678125/2097152
611622251875/2097152 247938709375/2097152 438858159375/2097152 -332244044375/2097152
-36855720625/2097152 -22070410625/1048576 561618669375/2097152 360068083125/2097152
396465834375/2097152 233969083125/1048576 619622360625/2097152 186514694375/2097152
-119161501875/2097152 186957878125/2097152 500262021875/2097152 -4800506875/65536
-246907590625/1048576 -391220324375/2097152 -47246041875/2097152 -43494373125/524288
7956130625/1048576 -470476120625/2097152 -238282521875/1048576 40865803125/2097152
97858814375/524288 -76867743125/2097152 -55770658125/262144 -291178705625/2097152
40340400625/262144 -637030008125/2097152 62261898125/1048576 274950503125/1048576
-252034313125/1048576 84077445625/1048576 35935781875/2097152 -31733816875/131072
121282790625/1048576 -114837556875/1048576 67322785625/524288 34779439375/2097152
50883044375/524288 -24068090625/2097152 41304899375/1048576 146445473125/524288
221758839375/2097152 -1724673125/524288 -159926038125/2097152 -558518548125/2097152
-605687674375/2097152 26069431875/1048576 72132359375/2097152 270072199375/1048576
84123605625/2097152 -2346018125/32768 -152264574375/2097152 -40706021875/2097152
-9728875625/262144 623113659375/2097152 -604558179375/2097152 25768371875/524288
-321517835625/2097152 -416628808125/2097152 546212565625/2097152 -149463314375/1048576
-47212069375/1048576 445091369375/2097152 384669605625/2097152 -296495498125/2097152
-37594299375/1048576 65314258125/524288 278578800625/1048576 -28198660625/524288
8666445625/262144 46731028125/2097152 197415229375/1048576 502314500625/2097152
18237659375/1048576 76895308125/2097152 -569272588125/2097152 287538596875/2097152
349995589375/2097152 579005703125/2097152 363457758125/2097152 57311103125/1048576
-605450676875/2097152 63558473125/1048576 -267715811875/1048576 170690820625/2097152
30334311875/524288 75732568125/262144 -294255548125/2097152 -241802379375/2097152
-160319731875/2097152 -245448784375/1048576 230495111875/2097152 -456295886875/2097152
-173175321875/1048576 -151207086875/2097152 -418218981875/2097152 650071269375/2097152
644753578125/2097152 -63707931875/1048576 97801089375/524288 295782354375/1048576
-484108758125/2097152 -149318041875/524288 -39523473125/262144 63491766875/262144
-670770725625/2097152 308463878125/1048576 -17398429375/524288 155970626875/524288
-2926334375/524288 7917785625/131072 -72853818125/2097152 386685680625/2097152
-351624409375/2097152 22418691875/2097152 -181526809375/1048576 -288858390625/2097152
-19999954375/1048576 149060618125/2097152 -355992498125/2097152 298881745625/1048576
-591818125/8192 -36416821875/262144 92758885625/1048576 -263506870625/1048576
