2800
-999544748125/8388608 2439808415625/16777216 -882299639375/8388608 1194381768125/8388608
3530746279375/16777216 -2231921190625/16777216 4035840983125/16777216 -2010251026875/8388608
-1035308491875/8388608 4102303436875/16777216 143054375625/524288 37096863125/8388608
528966913125/16777216 269558384375/16777216 3430996296875/16777216 -3447206013125/16777216
-4273117970625/16777216 -1142183179375/4194304 -919161263125/8388608 -880678885625/8388608
-69600409375/262144 -2010737964375/8388608 259179379375/8388608 -3818436785625/16777216
749692304375/4194304 -65265913125/8388608 -3152776064375/16777216 -909998945625/8388608
966400413125/8388608 86151410625/16777216 -1062228540625/4194304 -2680308955625/16777216
2174604744375/16777216 2503318321875/16777216 -321441946875/2097152 -3413363506875/16777216
-274327930625/1048576 -784805319375/16777216 4558203715625/16777216 1805525894375/8388608
-93983999375/2097152 -992257336875/4194304 -1859135534375/16777216 115757009375/524288
1940811893125/8388608 3138650501875/16777216 116671988125/2097152 685619361875/4194304
-474951666875/4194304 -1597847943125/8388608 3337705651875/16777216 4295257684375/16777216
-3944040086875/16777216 520752360625/16777216 375782106875/2097152 -811176891875/4194304
-2835632200625/16777216 2519985601875/16777216 4674165986875/16777216 4448706705625/16777216
1170931706875/4194304 4525638403125/16777216 -2643883361875/16777216 1297301919375/16777216
709523731875/8388608 4407019229375/16777216 3119090625/262144 2890797398125/16777216
-3735624589375/16777216 175977939375/1048576 3773719210625/16777216 1142919203125/8388608
1608309329375/8388608 -557234400625/16777216 -1153983193125/4194304 1758219649375/8388608
893083008125/4194304 -3270276393125/16777216 24311774375/131072 -285975326875/16777216
-3702122825625/16777216 214407283125/1048576 -2001427238125/16777216 2233557808125/16777216
-809071440625/16777216 -1464889286875/8388608 -3448812416875/16777216 -8448225625/131072
679934906875/8388608 1082103264375/4194304 436963865625/2097152 2540581483125/16777216
219068591875/1048576 -4001394324375/16777216 -1543568123125/8388608 -572995346875/8388608
3213019893125/16777216 1483475643125/8388608 -3137109136875/16777216 346790014375/8388608
-3500191314375/16777216 489559914375/4194304 -650188599375/8388608 -1538406769375/16777216
4137689714375/16777216 -213201725625/2097152 -4415868751875/16777216 -1859940280625/8388608
872199418125/16777216 -2098306844375/8388608 2764728920625/16777216 1332107039375/16777216
1215530299375/16777216 -1065446055625/16777216 423132705625/16777216 1067382631875/4194304
932925091875/8388608 1514430028125/16777216 780980265625/16777216 522857671875/4194304
920516638125/4194304 148099459375/2097152 2121329669375/16777216 -93780071875/4194304
-445686968125/16777216 891098175625/4194304 570855385625/4194304 -241525475625/16777216
533670090625/8388608 674282564375/4194304 -3524918516875/16777216 4146375191875/16777216
-629589051875/16777216 2609742664375/16777216 -4444787309375/16777216 399723471875/8388608
-493993889375/4194304 -695386531875/16777216 -834399164375/16777216 -252682180625/4194304
63625314375/8388608 -1390945985625/16777216 -1807932371875/8388608 -2281207665625/16777216
458280423125/16777216 590093958125/4194304 -202148926875/2097152 -3266133268125/16777216
-153220808125/8388608 2087032583125/16777216 -1295854826875/8388608 1677793280625/16777216
-4680893686875/16777216 376012494375/2097152 3378686810625/16777216 -437621480625/4194304
-510044399375/8388608 1075829916875/16777216 -154264070625/2097152 3878602730625/16777216
-589612935625/16777216 -3689273923125/16777216 1470747000625/8388608 -1077275863125/8388608
-4202286694375/16777216 1119277595625/8388608 -884349633125/4194304 4014023496875/16777216
3459009404375/16777216 -521918263125/2097152 -1815210000625/16777216 3336825786875/16777216
-9494069375/1048576 -1573954563125/16777216 989705486875/16777216 -3374265138125/16777216
-4399019139375/16777216 2557711375625/16777216 -79501506875/524288 -1828127336875/16777216
-948803953125/16777216 158175451875/8388608 4183189714375/16777216 4113090795625/16777216
-1578379455625/8388608 1137834490625/4194304 -322967946875/16777216 -151787199375/4194304
-119922026875/4194304 -479674689375/2097152 -28646008125/2097152 -3571041656875/16777216
-4151375816875/16777216 -50243790625/16777216 -793798394375/8388608 -428044929375/16777216
-1371645480625/16777216 -906001691875/4194304 2178585093125/8388608 4141485788125/16777216
-1306870595625/8388608 3386352598125/16777216 3802631896875/16777216 -180410260625/16777216
-3819640899375/16777216 -1653159440625/16777216 289947765625/1048576 353459299375/2097152
-1997079459375/16777216 586823934375/16777216 1421431484375/8388608 -722019825625/4194304
-2344669464375/16777216 -947084131875/8388608 587165088125/2097152 758659426875/4194304
-597872821875/8388608 3019845556875/16777216 2423791208125/16777216 -3108589054375/16777216
-958325221875/4194304 881103304375/8388608 1394393468125/16777216 257706806875/1048576
1871508568125/16777216 -109100350625/8388608 -237583268125/2097152 293553439375/4194304
794812501875/4194304 -3455153865625/16777216 -222979176875/2097152 -1213505855625/16777216
-2294374796875/8388608 2267705304375/16777216 2480754049375/16777216 -1042882763125/4194304
533899664375/4194304 -665440593125/4194304 4314803749375/16777216 -1264650209375/16777216
1855896196875/8388608 3495405563125/16777216 -2182145030625/8388608 427156611875/16777216
2713748646875/16777216 -651188125/2097152 4622868788125/16777216 -1752017736875/16777216
-2099573660625/16777216 2682071875/1048576 4139397303125/16777216 1615509336875/8388608
373069921875/8388608 788498169375/4194304 -1973529035625/16777216 426929164375/16777216
280555498125/4194304 -1673416469375/16777216 6152260625/16777216 -1200209828125/16777216
-2059930875625/16777216 4290925209375/16777216 -2685734594375/16777216 -4012001739375/16777216
305159264375/16777216 597550848125/4194304 -59220704375/16777216 -1399335459375/8388608
-1068168136875/8388608 -1043913381875/4194304 -586648125/131072 -2250095421875/8388608
868730156875/8388608 1955701479375/16777216 -3665034121875/16777216 337587814375/16777216
-856975380625/4194304 -1589609608125/16777216 2123954004375/16777216 -1663739231875/8388608
236192499375/16777216 -502831223125/8388608 332824463125/8388608 -15351870625/131072
-201617583125/16777216 4440313206875/16777216 -4233623541875/16777216 1312182213125/8388608
603209744375/4194304 -1695590806875/8388608 3171175118125/16777216 -1717015173125/16777216
-1827313263125/16777216 2214847070625/8388608 -240648051875/8388608 467897994375/8388608
1868629039375/16777216 -1646180843125/8388608 3773959109375/16777216 1535430080625/8388608
3214352115625/16777216 -1714555250625/8388608 -1096381881875/4194304 2119381998125/16777216
-987299411875/8388608 711573244375/16777216 -84026044375/4194304 3887790930625/16777216
2269852405625/16777216 858916148125/4194304 882390166875/8388608 -3691766570625/16777216
507676640625/4194304 2301047958125/8388608 1069618939375/4194304 -53309265625/16777216
734005041875/4194304 363205696875/16777216 770135830625/16777216 -3371678786875/16777216
-924511441875/16777216 2154502389375/8388608 -4317040931875/16777216 -2340571786875/8388608
-2969015678125/16777216 -3071469725625/16777216 112690886875/524288 -1819677199375/8388608
684977435625/8388608 894923430625/16777216 456198719375/4194304 917386526875/16777216
2312713869375/8388608 -4210584835625/16777216 -2295373215625/8388608 -1841070730625/8388608
185297065625/4194304 -1797292949375/16777216 -2066125726875/8388608 879359376875/16777216
672794276875/4194304 -1239275218125/8388608 -2223582283125/8388608 68427988125/262144
695354708125/16777216 -1401279053125/8388608 -1081670979375/4194304 -789931174375/16777216
-2184659238125/8388608 -540138108125/2097152 -146459901875/1048576 -322883448125/2097152
1474136024375/8388608 512335788125/8388608 -291552883125/8388608 493836091875/2097152
-1004202294375/4194304 1611925651875/8388608 -3415456655625/16777216 -4546757175625/16777216
-5172514375/8388608 -1545109540625/16777216 59981586875/16777216 -3791779061875/16777216
2710063225625/16777216 4356074813125/16777216 -1744630715625/16777216 -304912698125/4194304
-4451805299375/16777216 1608129166875/8388608 -962923373125/16777216 541444343125/4194304
-988136743125/4194304 676877963125/16777216 1265107353125/8388608 335782715625/8388608
-2130080465625/16777216 -4475408564375/16777216 192850546875/1048576 -388214159375/16777216
1300433771875/8388608 -366150631875/4194304 -3060210330625/16777216 1218088834375/16777216
-804255221875/16777216 4341750538125/16777216 199049204375/16777216 -853114801875/4194304
-3795017988125/16777216 149867781875/16777216 36305985625/1048576 -1595931535625/8388608
-2249642679375/8388608 -134317465625/8388608 -31942404375/16777216 -1795544025625/8388608
449718679375/4194304 3157271359375/16777216 1905338544375/8388608 694008625625/8388608
1492215475625/16777216 -215974740625/4194304 -171810480625/1048576 -1731572504375/16777216
1234990159375/16777216 400563594375/4194304 241567904375/4194304 -25659326875/2097152
407318541875/2097152 887415431875/16777216 120349648125/1048576 -666337415625/4194304
1447140288125/8388608 -1970079610625/16777216 346190595625/8388608 -848017856875/16777216
86429538125/1048576 1173111113125/16777216 -711831640625/8388608 -995188070625/8388608
560170979375/8388608 52436610625/262144 -3471051775625/16777216 1685552264375/16777216
291113729375/2097152 2347641060625/16777216 2060251773125/8388608 -3517061174375/16777216
538803041875/8388608 2338696915625/16777216 -2686724376875/16777216 1765714523125/16777216
83782479375/2097152 121518963125/16777216 1853044755625/8388608 -128911558125/524288
208819218125/1048576 -728941889375/8388608 3953463049375/16777216 -263606905625/1048576
-117885446875/2097152 -860232944375/4194304 -3915618039375/16777216 -3946558188125/16777216
118825161875/524288 -1285119478125/16777216 1485177894375/16777216 3805502658125/16777216
381669168125/2097152 -827092170625/16777216 777479495625/4194304 948051155625/4194304
1075449764375/8388608 -759286740625/16777216 555495119375/2097152 -172775990625/16777216
3542002576875/16777216 -1461761686875/8388608 -2862333018125/16777216 -2949811318125/16777216
1141370085625/16777216 -1226710366875/16777216 -3808203730625/16777216 3232686270625/16777216
-977493321875/4194304 925168453125/8388608 872404080625/8388608 1566806653125/8388608
1976276885625/8388608 -3551199649375/16777216 2042009563125/8388608 -1640321178125/16777216
-575407406875/8388608 430982838125/8388608 1558694808125/16777216 4253419611875/16777216
-1778186921875/16777216 197101016875/4194304 -1466820210625/16777216 -466149464375/4194304
-2439119563125/16777216 2059438661875/8388608 247368209375/2097152 750810248125/4194304
-1011551594375/16777216 -761664159375/8388608 -347747273125/4194304 -3557467650625/16777216
49160811875/1048576 136919330625/4194304 -3180817451875/16777216 289104265625/2097152
1012635036875/16777216 -126880341875/16777216 -1973229698125/8388608 -1003473655625/8388608
-82836674375/4194304 -545847483125/16777216 -1954832140625/8388608 -840783103125/4194304
-1893002846875/8388608 -589275246875/16777216 49020523125/8388608 143455790625/524288
-751258624375/16777216 120420068125/524288 -414542821875/2097152 2296100625/16384
-1264224276875/8388608 1033263363125/4194304 3659193068125/16777216 126255373125/4194304
180070279375/8388608 -677050241875/16777216 484021680625/16777216 -3789888116875/16777216
1025241538125/4194304 3628678300625/16777216 546482908125/16777216 -1212804158125/8388608
403737753125/8388608 -745712996875/4194304 493859515625/4194304 -312341369375/8388608
4104784656875/16777216 -2167991818125/8388608 -1790729154375/16777216 2226428203125/8388608
1077833010625/8388608 278314990625/2097152 253693125/4096 -3158799879375/16777216
4591333796875/16777216 1828889908125/16777216 1165578168125/4194304 860457609375/8388608
-679203048125/8388608 131342211875/2097152 69964636875/4194304 401001059375/16777216
-1973430221875/16777216 797877688125/16777216 -249128289375/1048576 -1715090776875/16777216
1477382501875/8388608 -11812740625/131072 -786767874375/8388608 -174082706875/1048576
-632622886875/16777216 -953720350625/16777216 1932746956875/16777216 4551183503125/16777216
1771535854375/16777216 1035693754375/8388608 1807684869375/8388608 470073183125/8388608
-1253501344375/16777216 -172470650625/2097152 4191016746875/16777216 -1605492739375/16777216
-154148868125/2097152 875652229375/8388608 4362520771875/16777216 428602514375/16777216
-1318746279375/16777216 188517660625/8388608 1563863013125/16777216 -410304365625/8388608
102889950625/1048576 -9091945625/32768 -459936763125/4194304 -1776423324375/8388608
-52670209375/262144 1901488815625/16777216 3353425306875/16777216 -875766058125/8388608
-3568385393125/16777216 388978253125/4194304 -1220764006875/8388608 -1376685839375/16777216
-2313239726875/16777216 -667537723125/16777216 639429660625/8388608 8121028125/65536
111761094375/1048576 242440366875/16777216 100667336875/8388608 662224924375/8388608
2176388755625/16777216 -1356877099375/16777216 -518863384375/2097152 1901554886875/16777216
4249265103125/16777216 -3045882205625/16777216 62081341875/1048576 1871406586875/16777216
3017827614375/16777216 -782679253125/16777216 121149319375/16777216 -3120748903125/16777216
-1356635065625/16777216 963537360625/16777216 523765571875/16777216 -212219100625/8388608
-55795630625/1048576 -759060833125/8388608 -456410696875/16777216 -1019582230625/4194304
-4496474303125/16777216 1293121659375/8388608 -1113615286875/4194304 2230567198125/16777216
85373605625/16777216 -459092965625/2097152 -1770675291875/8388608 -1521951598125/8388608
-553312983125/16777216 3575128493125/16777216 462612836875/4194304 -3114605029375/16777216
513266018125/4194304 -997107461875/8388608 1709667920625/8388608 1053985034375/16777216
