2200
-36022160625/262144 3136405971875/16777216 -4651437360625/33554432 3536870583125/16777216
-5288128181875/33554432 -955526213125/8388608 5444752300625/33554432 -6141668231875/33554432
3367743273125/33554432 -608619680625/16777216 1356593500625/33554432 -575012879375/16777216
-90634520625/4194304 -1665621326875/8388608 -3675383930625/33554432 2043313009375/16777216
-2866711876875/16777216 -3512620615625/33554432 -852060020625/8388608 6293059265625/33554432
-1520601905625/33554432 -4824505736875/33554432 -5918806279375/33554432 -5525866314375/33554432
5577394494375/33554432 -7026780303125/33554432 6044219245625/33554432 6235667879375/33554432
-821757894375/33554432 2465050190625/33554432 -3310123829375/33554432 -638374845625/33554432
86552736875/1048576 2045676875/4194304 -2747824371875/16777216 5460854265625/33554432
-6713199645625/33554432 300833011875/16777216 -3474346211875/33554432 2642525015625/16777216
3247022205625/33554432 -192879754375/33554432 -4977061533125/33554432 1714206154375/8388608
-2294393234375/16777216 -568070133125/8388608 869035770625/16777216 989238820625/33554432
412518981875/2097152 -664108245625/16777216 -3278999233125/33554432 492173103125/16777216
-588454288125/8388608 46900693125/16777216 -1993311588125/16777216 7103450426875/33554432
300204691875/16777216 -714977704375/33554432 -2647498500625/16777216 -1040190023125/33554432
2954893514375/16777216 481975291875/16777216 -5261976658125/33554432 3280016045625/33554432
2908637991875/16777216 7267201376875/33554432 -2337146796875/33554432 6666396735625/33554432
1827983719375/16777216 -3570462053125/33554432 3275993015625/33554432 -225621501875/16777216
-546413690625/16777216 2089916970625/33554432 768143646875/33554432 -1071001298125/16777216
3590921310625/33554432 4385310689375/33554432 -5044347254375/33554432 -585035171875/8388608
-222369819375/8388608 361823364375/33554432 -4367634569375/33554432 -587162255625/4194304
4100670729375/33554432 832549279375/4194304 -949704009375/8388608 -3323906884375/16777216
1468341139375/33554432 131624728125/8388608 1128956599375/8388608 5063471826875/33554432
644990163125/16777216 -4552493281875/33554432 -2830232755625/16777216 1042931099375/33554432
-3006364178125/33554432 -1128991524375/16777216 611926761875/8388608 2144054914375/33554432
-664126051875/8388608 1589188541875/16777216 6678289949375/33554432 7047482124375/33554432
-2866065379375/16777216 598193234375/33554432 131761801875/16777216 1567243940625/16777216
-4865558933125/33554432 -4420467816875/33554432 -30244273125/4194304 2639296323125/33554432
-2070161149375/16777216 -6420282625625/33554432 -1786591833125/16777216 2604522738125/16777216
1263106439375/33554432 -2618729458125/33554432 1563894591875/16777216 13875448125/8388608
-5212718328125/33554432 51837685625/8388608 1835001458125/33554432 -239407018125/16777216
-3036167481875/33554432 3078718836875/33554432 -804782749375/4194304 714163484375/8388608
6079614976875/33554432 -1604073893125/33554432 3058269768125/16777216 -719846936875/4194304
-3528641875/262144 3336628618125/16777216 4980131509375/33554432 -1867533559375/16777216
-252464086875/2097152 -840084485625/33554432 -296141154375/2097152 430010109375/4194304
-6620929844375/33554432 -540846123125/33554432 -2029333466875/16777216 -386274081875/16777216
-422678678125/4194304 -3911964381875/33554432 1750552615625/16777216 2537015366875/33554432
-3976440606875/33554432 -5380415871875/33554432 -980538013125/33554432 -8613226875/262144
1635188644375/16777216 145607089375/1048576 1188495419375/16777216 7028020773125/33554432
2374032244375/33554432 -120048506875/8388608 -2320170606875/16777216 537930834375/4194304
3030653924375/33554432 -146164239375/4194304 2653865946875/33554432 -912631369375/4194304
7060488606875/33554432 1920271794375/33554432 -2905675114375/33554432 966564905625/33554432
6272958360625/33554432 -419513483125/33554432 -2217825039375/33554432 1609167401875/33554432
-1978595141875/33554432 3580683308125/33554432 1901136194375/16777216 -28398899375/1048576
372654500625/33554432 -1395814688125/16777216 3094510161875/16777216 -3585021268125/33554432
1983304833125/33554432 2574995644375/16777216 -2202144168125/16777216 4715641088125/33554432
-6325510008125/33554432 -2302830234375/16777216 -2197071091875/33554432 5469974228125/33554432
-2849984108125/16777216 821210231875/8388608 -375990621875/33554432 1733063784375/16777216
951678110625/33554432 -613387286875/8388608 -1876367370625/33554432 583438288125/33554432
3051793559375/16777216 621815266875/4194304 -72486555625/8388608 -857825326875/16777216
879400218125/8388608 1234310061875/16777216 32930734375/4194304 404223716875/4194304
-207399176875/16777216 2709720963125/33554432 3665723373125/33554432 520575543125/33554432
3880883881875/33554432 375044484375/4194304 760740330625/33554432 2484264894375/33554432
-4241606875/33554432 4263954839375/33554432 1950842966875/16777216 687974588125/8388608
280188500625/8388608 2611896368125/33554432 -4973763293125/33554432 2152920529375/16777216
969420670625/33554432 -2883433554375/33554432 -1363073435625/33554432 -1432976359375/16777216
-1601878210625/8388608 -2456069969375/16777216 -6067554893125/33554432 6924592874375/33554432
-1381954770625/8388608 -1790464479375/8388608 -5880743323125/33554432 829332783125/4194304
6510426333125/33554432 775744124375/33554432 -788421541875/33554432 945338838125/8388608
4552816173125/33554432 1430277674375/8388608 91967913125/4194304 307267310625/33554432
-3786436960625/33554432 -300968463125/2097152 -4565818860625/33554432 -4375041708125/33554432
3492690856875/33554432 -3235411196875/33554432 4932870559375/33554432 -504942026875/16777216
-1634236030625/16777216 2451090296875/16777216 6850623594375/33554432 640955734375/16777216
3276808486875/16777216 -154249335625/1048576 5860522174375/33554432 -138658980625/2097152
47054968125/524288 -1495117078125/8388608 -979214025625/8388608 -1821655556875/8388608
-190851849375/16777216 4219518648125/33554432 -2820679159375/16777216 -6531517994375/33554432
1252945588125/16777216 -4762215363125/33554432 3625049168125/33554432 1438281851875/8388608
550934965625/33554432 -1012640083125/8388608 2371158233125/33554432 56563890625/16777216
2578340510625/33554432 628141889375/4194304 -4495386740625/33554432 3232015359375/16777216
5985516315625/33554432 3228990634375/16777216 -574069010625/16777216 -1986718861875/16777216
-911018879375/16777216 2317358841875/33554432 5890002738125/33554432 2657067785625/16777216
24545984375/524288 -6579490135625/33554432 -5798217761875/33554432 6403155776875/33554432
4708835498125/33554432 -3514563050625/16777216 4083813435625/33554432 4863889036875/33554432
5533381706875/33554432 3489227781875/33554432 -3260592864375/33554432 -964443418125/16777216
-91252321875/524288 1027118173125/16777216 5471158598125/33554432 -3742671549375/33554432
2838231020625/33554432 5176358364375/33554432 -912236689375/33554432 1072900228125/16777216
-6315961114375/33554432 43403146875/2097152 -303716056875/33554432 438687390625/2097152
1034965119375/16777216 -4103847941875/33554432 6064372235625/33554432 -6444651626875/33554432
1917522523125/33554432 1511849851875/16777216 -3083403063125/16777216 -3158627841875/33554432
-41250116875/1048576 2949873966875/33554432 -1518242708125/8388608 2218437038125/33554432
4203749680625/33554432 3715592079375/33554432 2239146339375/33554432 -1617679463125/33554432
1317584008125/16777216 -3331566899375/33554432 3345229366875/16777216 3065391676875/33554432
-3488506278125/16777216 2443168165625/16777216 5610082176875/33554432 -515756236875/16777216
6300958125/33554432 3499215946875/33554432 3382433168125/16777216 -2535220785625/16777216
3866988613125/33554432 5660509201875/33554432 -2336752419375/16777216 -3318637416875/33554432
4367965999375/33554432 -2540416388125/33554432 -2379511976875/16777216 3433416036875/16777216
665502261875/33554432 -2019492399375/33554432 2092243566875/33554432 -795689860625/8388608
2756786291875/33554432 3389205043125/33554432 -1841425238125/16777216 -386109466875/33554432
-389027615625/2097152 -4117710843125/33554432 -2869915668125/33554432 -106420331875/8388608
-6600370266875/33554432 -289636400625/16777216 3278243739375/33554432 -543966273125/33554432
1230609166875/8388608 692833989375/8388608 2857447731875/16777216 7141113849375/33554432
-388104165625/8388608 -2719350033125/33554432 -478222614375/8388608 6056242960625/33554432
-1066746250625/8388608 307463069375/8388608 -3984030923125/33554432 273125881875/33554432
767672159375/16777216 -6203497210625/33554432 53606636875/524288 2146793556875/33554432
-2758242609375/33554432 1915504421875/16777216 2132464654375/33554432 3011402961875/33554432
321245038125/8388608 -626126813125/4194304 609397325625/33554432 1668950861875/33554432
2614534360625/33554432 3515044355625/33554432 72217743125/33554432 -1112753901875/33554432
6639873741875/33554432 -214637630625/2097152 -659370298125/8388608 1519451608125/16777216
500982714375/16777216 -300123951875/16777216 14985774375/2097152 2020849634375/33554432
2448904528125/16777216 -3696281936875/33554432 -171472379375/2097152 1054757419375/16777216
276907874375/8388608 -1936579981875/16777216 -3327525513125/33554432 2730132549375/16777216
-85486891875/2097152 7200701674375/33554432 -1041581619375/8388608 6745234780625/33554432
-501335099375/8388608 164075621875/1048576 -4773868488125/33554432 7176480911875/33554432
-1789058431875/16777216 2337702984375/33554432 4127345990625/33554432 36140520625/1048576
4339057243125/33554432 -6022400278125/33554432 -83999829375/33554432 2179291269375/16777216
5941730884375/33554432 -3652168540625/16777216 -3597277248125/33554432 4659001950625/33554432
1211014701875/8388608 107947640625/4194304 4189869413125/33554432 2683266609375/16777216
-891274539375/16777216 949488326875/16777216 3040804284375/16777216 704827811875/16777216
265396690625/2097152 -271433614375/2097152 2729647188125/16777216 749630275625/16777216
74261103125/2097152 3709299075625/33554432 517988879375/4194304 540642018125/4194304
-6917808418125/33554432 -4548462868125/33554432 -605134839375/8388608 2434871869375/16777216
-7310722808125/33554432 5359554165625/33554432 386412008125/2097152 -2103007121875/16777216
-799706579375/8388608 -2270650875625/33554432 -1839089223125/16777216 -7292798734375/33554432
-2759209674375/33554432 1575144786875/16777216 6671746626875/33554432 -1285771650625/33554432
-1970738969375/33554432 -3089378166875/33554432 2817234798125/33554432 1557697549375/16777216
1051533883125/16777216 5146938369375/33554432 262509053125/8388608 1734885356875/16777216
1575236884375/16777216 -2783054470625/33554432 1597865383125/16777216 -1096607648125/33554432
-3459569994375/16777216 -991071021875/33554432 192726648125/2097152 4955155074375/33554432
-2215551751875/16777216 -914697458125/16777216 -5335883843125/33554432 2887305994375/33554432
-2939550219375/16777216 6604039151875/33554432 -1443973774375/8388608 3408080960625/33554432
-5681913758125/33554432 2011026875/32768 -7209369110625/33554432 -6641260814375/33554432
-6694812375625/33554432 -6014895899375/33554432 473387014375/16777216 -3051223869375/16777216
7261373343125/33554432 -1546210029375/16777216 -1034576654375/33554432 -1661595821875/8388608
-449836578125/16777216 -2463610070625/16777216 -3223734339375/33554432 1427507736875/8388608
-2526096918125/33554432 -516683454375/8388608 2531324915625/33554432 -7366098403125/33554432
-4195206448125/33554432 -4595868481875/33554432 -1764984574375/33554432 -2479071533125/16777216
6534094153125/33554432 2243201420625/16777216 -625974724375/8388608 158645416875/8388608
-362830304375/2097152 -2454129129375/16777216 -3628330976875/33554432 4052459461875/33554432
-675971580625/4194304 2516700580625/33554432 -502819040625/16777216 445816188125/8388608
-6434852455625/33554432 -5696604918125/33554432 1523309995625/33554432 5645719880625/33554432
170565456875/1048576 459514281875/4194304 -393052886875/33554432 -1293851631875/16777216
-3826805984375/33554432 -1363425710625/33554432 -2860884874375/33554432 -1824767181875/8388608
-1517020374375/8388608 796590705625/8388608 3533311615625/33554432 -333895148125/16777216
1416890481875/8388608 1346832636875/8388608 215087530625/1048576 -6218406514375/33554432
-3456479310625/16777216 -1951983034375/16777216 2481413391875/16777216 -7220583060625/33554432
559070579375/33554432 524101496875/33554432 -1093608058125/16777216 -86803124375/2097152
5737760496875/33554432 1579907071875/33554432 2299788789375/33554432 -505086883125/8388608
-66934236875/16777216 3358874509375/33554432 -3129828535625/33554432 214717545625/2097152
73855560625/2097152 499186290625/33554432 6278258435625/33554432 1141850180625/33554432
-1892353134375/16777216 293193333125/16777216 -1403735458125/8388608 -438147276875/33554432
146909159375/4194304 -2738973826875/16777216 70698959375/2097152 1411761333125/8388608
4624435715625/33554432 3233949090625/16777216 -99317411875/8388608 312231528125/8388608
2513295214375/16777216 3568011060625/33554432 -6420099943125/33554432 2259179566875/16777216
-379585916875/33554432 5040402585625/33554432 -4080287385625/33554432 -1314223590625/16777216
2072339754375/33554432 28473836875/131072 -875731099375/8388608 1585346379375/8388608
6223101424375/33554432 -5361412189375/33554432 -6263565790625/33554432 1759342674375/8388608
-3034881513125/33554432 -3210980719375/16777216 -846230859375/16777216 102243109375/524288
458820539375/33554432 4372649991875/33554432 -2494320695625/16777216 1387715264375/16777216
-917628985625/8388608 744179046875/8388608 -3027246564375/16777216 2406850936875/33554432
548273350625/16777216 -278597584375/2097152 839732939375/16777216 4765490173125/33554432
3717071875/262144 -2440452018125/16777216 550176391875/33554432 -56124468125/1048576
