2000
1254752384375/16777216 183893121875/8388608 -1242933203125/16777216 604931153125/16777216
1320503128125/8388608 811020446875/16777216 81450765625/524288 1330065178125/8388608
279727815625/4194304 1945097321875/16777216 -903195246875/16777216 860702959375/8388608
-343086840625/4194304 1151437446875/8388608 -1734704746875/16777216 -2156793965625/16777216
881577571875/8388608 215544571875/4194304 461835553125/8388608 -162742903125/16777216
-1175181659375/16777216 -436001609375/16777216 -1716331459375/16777216 -2519566684375/16777216
-1618579028125/8388608 -484583821875/8388608 5021146875/8388608 1643121303125/16777216
2493892246875/16777216 3283006753125/16777216 -2359038728125/16777216 3066433078125/16777216
1471587584375/16777216 -29336121875/16777216 102089415625/16777216 59053853125/8388608
1116792265625/8388608 1439547746875/16777216 -1433506140625/8388608 1572150359375/16777216
-2647790278125/16777216 87072828125/524288 -534795528125/8388608 -76319509375/4194304
1541343571875/8388608 -2380428184375/16777216 1648853890625/16777216 875364015625/8388608
2795368534375/16777216 -207827040625/1048576 407956984375/2097152 -1188586865625/16777216
245807859375/16777216 -3016681146875/16777216 2181276971875/16777216 -1247030759375/8388608
959646746875/16777216 1246547040625/8388608 -165639596875/16777216 -1473122615625/8388608
-2814138871875/16777216 -1043009371875/16777216 -3026754671875/16777216 -185813134375/1048576
-538420121875/8388608 -3183856853125/16777216 -601747196875/4194304 802019071875/8388608
-892422228125/8388608 549903953125/8388608 -1523632721875/16777216 -398793784375/2097152
2142715053125/16777216 -4976196875/262144 1518585321875/8388608 -2205761921875/16777216
499342784375/4194304 -168251553125/1048576 -886349696875/8388608 216860384375/4194304
-2656481465625/16777216 -61071084375/8388608 -245743153125/2097152 -1688639096875/16777216
1380872334375/16777216 -820966196875/16777216 151135371875/16777216 2594619409375/16777216
-761086196875/16777216 1203412959375/8388608 2832125746875/16777216 1351187365625/16777216
-2740390634375/16777216 209847303125/8388608 951991984375/16777216 -471448478125/16777216
1092353171875/16777216 -11853678125/2097152 715810540625/16777216 -2942449115625/16777216
386941584375/16777216 804968603125/4194304 -1145717040625/8388608 1192962228125/8388608
-1003240159375/8388608 -235282559375/16777216 -97622159375/2097152 2555627540625/16777216
-2133788903125/16777216 -418959375/2097152 -116701759375/16777216 1644235115625/16777216
-728361534375/16777216 -331081984375/16777216 -708282209375/16777216 16923753125/262144
3244594878125/16777216 -2439192996875/16777216 -1728493896875/16777216 -94622028125/2097152
5906853125/131072 41704615625/4194304 -463453246875/4194304 -212287228125/8388608
-2027198903125/16777216 566278796875/4194304 307389996875/4194304 92234109375/2097152
-386926028125/4194304 -1030570884375/16777216 -348784796875/4194304 3347133253125/16777216
1065417353125/16777216 119127709375/2097152 1341114334375/8388608 1150133578125/16777216
218393090625/8388608 -456676565625/4194304 1431331896875/8388608 -93300778125/8388608
1388916128125/16777216 -130196246875/2097152 -332902840625/4194304 484677828125/16777216
-594624690625/16777216 20886521875/131072 2568964034375/16777216 -865028659375/8388608
-1125602390625/8388608 -738558515625/8388608 -31336634375/262144 -1056321221875/8388608
-2606126465625/16777216 -353007653125/4194304 3068476753125/16777216 -546935546875/4194304
-75528596875/8388608 24902890625/1048576 -389429509375/8388608 2328340403125/16777216
2159070278125/16777216 975965796875/8388608 -645396896875/8388608 2976540371875/16777216
-447861859375/4194304 -356901765625/8388608 -1500505490625/8388608 907422340625/16777216
-2464835396875/16777216 -229353153125/16777216 -478323328125/16777216 1557722796875/8388608
-1008794003125/16777216 -1625868884375/8388608 239022628125/2097152 1081219915625/8388608
1626305209375/16777216 2263304028125/16777216 250216403125/4194304 -565480428125/16777216
-3030346484375/16777216 1286739796875/8388608 3075749553125/16777216 -1430609740625/16777216
-2114930771875/16777216 -370980834375/16777216 633659165625/4194304 935703121875/8388608
-2946418659375/16777216 23868546875/8388608 377540934375/8388608 1674361834375/8388608
-1876104659375/16777216 190906128125/8388608 144911240625/2097152 1676189678125/16777216
-2218128634375/16777216 -219381328125/2097152 83836796875/524288 -94805009375/16777216
-76230715625/8388608 -225439890625/16777216 -789491559375/16777216 189051190625/16777216
517210765625/8388608 -351279215625/2097152 194485696875/4194304 3312075359375/16777216
37389178125/262144 236168609375/4194304 -590449853125/8388608 739247534375/4194304
1409966171875/16777216 2282650409375/16777216 -707751265625/8388608 -393568578125/4194304
1963471840625/16777216 1330263640625/16777216 -344772365625/16777216 -2088065253125/16777216
-3099684484375/16777216 -2523240709375/16777216 -2586742403125/16777216 -566678871875/16777216
3110879428125/16777216 -486087640625/8388608 2938676871875/16777216 1800858603125/16777216
422376571875/16777216 731056628125/16777216 -2893734565625/16777216 56106196875/8388608
637097009375/16777216 1139631696875/8388608 1106145728125/16777216 -647858015625/4194304
714920721875/8388608 225688059375/2097152 -1470314890625/8388608 -72068734375/8388608
-603515471875/16777216 1660322603125/8388608 -2659051015625/16777216 -41202865625/262144
-800740184375/4194304 251297009375/8388608 1211893234375/16777216 3852196875/1048576
-394016196875/16777216 699784140625/16777216 582421521875/8388608 1632155790625/16777216
193209034375/1048576 -406186840625/8388608 485124753125/8388608 -603800246875/8388608
-696587759375/4194304 -3185568890625/16777216 -1214088240625/8388608 2895631071875/16777216
42092271875/16777216 722342765625/16777216 2456984715625/16777216 7489021875/65536
3179177884375/16777216 666514034375/16777216 -2515634834375/16777216 1177194134375/16777216
-376348009375/4194304 12010890625/8388608 5990953125/524288 -60399309375/2097152
-1537438115625/8388608 44236546875/8388608 400556296875/4194304 -543680246875/4194304
104603540625/16777216 2066785146875/16777216 -1929210103125/16777216 150120415625/1048576
-2894013471875/16777216 1090736046875/16777216 365662803125/16777216 1560547471875/16777216
273311559375/2097152 3137710009375/16777216 456833315625/16777216 23715625/131072
2136209940625/16777216 1027486003125/8388608 -230753928125/2097152 -44825603125/16777216
165852753125/1048576 -296817571875/8388608 -2712786815625/16777216 2674848659375/16777216
1657811540625/8388608 660585246875/4194304 -287771315625/2097152 2977707953125/16777216
747642028125/16777216 -373799171875/2097152 81481559375/2097152 6154578125/65536
1667689365625/8388608 -574086103125/4194304 -646746721875/16777216 269339084375/8388608
-2416890528125/16777216 380616509375/2097152 -1306209178125/16777216 1654212240625/8388608
139923721875/16777216 -679257878125/16777216 134112515625/1048576 3338177021875/16777216
-1328576921875/8388608 700018603125/16777216 338376884375/2097152 -570527484375/4194304
533395540625/8388608 -734643903125/4194304 -2496529153125/16777216 2002548165625/16777216
-1023851203125/16777216 -920771240625/16777216 -1707632021875/16777216 1276757809375/16777216
338557540625/4194304 -638884159375/4194304 -685405521875/4194304 -356402721875/8388608
2095800934375/16777216 82049184375/1048576 -1686930596875/16777216 -138961784375/4194304
957448903125/8388608 -359047559375/16777216 113830546875/2097152 -1515363959375/8388608
1715471040625/16777216 -93627384375/524288 -687067465625/8388608 507872403125/4194304
-340592221875/4194304 -808092334375/4194304 223454446875/4194304 3229225896875/16777216
504973328125/4194304 2718281165625/16777216 1462045178125/8388608 251275003125/8388608
433773528125/4194304 85367384375/8388608 -120278509375/2097152 3108530746875/16777216
2991500546875/16777216 -294257834375/16777216 893263859375/8388608 1208857728125/8388608
-151938371875/8388608 -164764078125/2097152 1255127159375/16777216 23962984375/8388608
-3221772865625/16777216 -76991215625/2097152 152416940625/16777216 -984062721875/16777216
1553662853125/16777216 -3206289578125/16777216 16650990625/262144 -507600278125/4194304
-298810503125/2097152 -1000703321875/8388608 -1614986221875/8388608 10944903125/524288
-2847152228125/16777216 -1658270365625/16777216 2105750578125/16777216 392792859375/2097152
372552934375/4194304 2397909665625/16777216 -353166209375/16777216 1692781196875/16777216
805757715625/16777216 550697153125/16777216 88810709375/4194304 803194571875/16777216
2636729078125/16777216 308989053125/2097152 454188465625/4194304 -1333371703125/8388608
-2336572803125/16777216 173465640625/8388608 -2110753428125/16777216 869254590625/16777216
771992259375/16777216 184002915625/16777216 -603010621875/4194304 796869428125/8388608
577960771875/8388608 3030453125/16777216 -1403215846875/16777216 -724504528125/8388608
-693867209375/4194304 -446477128125/4194304 218376415625/8388608 -3056163740625/16777216
-2579217378125/16777216 252391603125/2097152 1101239803125/16777216 -618600228125/8388608
-3115023090625/16777216 -630974353125/4194304 -192847415625/2097152 123151259375/4194304
271199578125/2097152 -1056480221875/16777216 563518159375/8388608 643206159375/4194304
-1575133459375/16777216 1208939409375/8388608 553545621875/4194304 6911965625/16777216
717632015625/8388608 3342500734375/16777216 -507292865625/8388608 147735434375/2097152
708775771875/8388608 -466323378125/8388608 1080883059375/16777216 1000465721875/8388608
-2013061934375/16777216 684853965625/16777216 -1580710021875/16777216 1261193703125/16777216
166678034375/8388608 -3308209740625/16777216 -706029790625/4194304 -362409165625/2097152
3092214565625/16777216 -702911009375/8388608 1087005365625/8388608 -632138303125/8388608
1374478409375/8388608 -8038415625/262144 -743546946875/8388608 3063421171875/16777216
-3108996840625/16777216 -974504478125/8388608 -431794509375/16777216 -46344553125/4194304
2892472471875/16777216 2138479171875/16777216 946302453125/16777216 1489760446875/8388608
-2061745659375/16777216 -2565715084375/16777216 139390096875/4194304 920974228125/16777216
-1031671359375/16777216 -270578634375/2097152 171445034375/16777216 -217954184375/2097152
1681845446875/16777216 -65619346875/2097152 -2219567965625/16777216 -1057593771875/16777216
-430504359375/4194304 2773664228125/16777216 3161664290625/16777216 -1482231409375/16777216
3112145390625/16777216 3183706559375/16777216 449704590625/8388608 2489579728125/16777216
-543018815625/16777216 1605753490625/8388608 -332387078125/2097152 -456497765625/8388608
2296618340625/16777216 -887024128125/16777216 516927321875/16777216 -556991578125/16777216
-162913646875/2097152 -746801871875/16777216 -2054668034375/16777216 -3045559159375/16777216
-1031715040625/16777216 -678622515625/16777216 1339067153125/16777216 -1416160290625/16777216
113758909375/4194304 286009884375/8388608 1289654578125/8388608 66935253125/4194304
-18786665625/2097152 -379692178125/4194304 -473921015625/8388608 723562840625/8388608
270087040625/2097152 -1162949028125/16777216 -645238190625/4194304 -1451663703125/16777216
3181981509375/16777216 -179082934375/4194304 -1257758790625/16777216 347851965625/8388608
-326623165625/2097152 158761671875/16777216 881437159375/8388608 91818615625/8388608
44076184375/262144 -2745269553125/16777216 573728246875/8388608 -2926652215625/16777216
1637629884375/8388608 144500640625/4194304 1080879153125/16777216 303383421875/16777216
1498205496875/16777216 -178277909375/2097152 -1487021521875/8388608 359059378125/4194304
-1131584659375/8388608 333991640625/4194304 -775063428125/16777216 243146659375/4194304
-1650300190625/16777216 166463871875/1048576 -1539262515625/8388608 -1397958096875/8388608
193723384375/2097152 -7328865625/4194304 638259628125/16777216 -1581390434375/8388608
-2530659540625/16777216 -794983203125/4194304 132900046875/1048576 1236444490625/8388608
40311328125/4194304 713201721875/16777216 -1499766553125/8388608 46960871875/2097152
2789231309375/16777216 3187854553125/16777216 1295057640625/8388608 -1370055178125/8388608
-237595640625/8388608 -131879071875/8388608 145093659375/4194304 -419420803125/8388608
-1581019946875/16777216 1560225640625/8388608 909609403125/8388608 -1042188665625/8388608
-700634103125/4194304 738521121875/16777216 -2443368553125/16777216 2003220146875/16777216
-356296821875/4194304 2661720078125/16777216 -613680746875/16777216 752011315625/8388608
-2050214015625/16777216 759642021875/4194304 -381718428125/4194304 777764134375/8388608
3141047028125/16777216 -43943209375/4194304 529562115625/16777216 -1672917459375/16777216
535002059375/8388608 2826632121875/16777216 1628900378125/8388608 945634621875/16777216
1083164546875/8388608 -2169076878125/16777216 1818537003125/16777216 -3226035184375/16777216
268936640625/4194304 -1202689490625/16777216 -761424978125/4194304 669530453125/16777216
-618549665625/4194304 1437604953125/8388608 -105613446875/2097152 667794971875/8388608
140786784375/2097152 172115765625/8388608 2414640509375/16777216 -2490220896875/16777216
1553888959375/16777216 -151920453125/1048576 -389849109375/2097152 -326245459375/4194304
-2826195303125/16777216 545705434375/4194304 1480770740625/8388608 -484224484375/16777216
-998735421875/16777216 -3351655696875/16777216 -844397159375/16777216 -36747590625/4194304
1012153953125/8388608 -571856434375/4194304 1200006409375/16777216 -232652121875/4194304
-3313627840625/16777216 -42295378125/2097152 -2943382484375/16777216 -2004854778125/16777216
355418465625/4194304 1426567609375/16777216 -649088796875/8388608 -1259238390625/8388608
732494996875/4194304 -10870996875/4194304 1633805884375/16777216 469289228125/4194304
280757584375/8388608 457946446875/4194304 1751216640625/16777216 -1245715940625/16777216
-598189121875/8388608 -675859978125/16777216 2772603646875/16777216 -1275267959375/8388608
-479799221875/8388608 -79831996875/16777216 -769699128125/4194304 540782628125/4194304
-2365993646875/16777216 -1407620453125/16777216 -675479840625/16777216 -1288224309375/8388608
-1400632284375/16777216 -990829634375/16777216 -1474196603125/8388608 -2386960421875/16777216
50997609375/262144 -1751776021875/16777216 3087075459375/16777216 461603215625/16777216
765400340625/8388608 -1450120534375/16777216 -2662123315625/16777216 137990609375/4194304
430353871875/4194304 -26539815625/262144 -1198308303125/16777216 746900678125/16777216
2816928021875/16777216 91027853125/16777216 378818003125/2097152 -374762903125/2097152
-58905634375/4194304 2952836446875/16777216 -451854746875/8388608 3120481828125/16777216
470741903125/8388608 2113296440625/16777216 2608903559375/16777216 -9874246875/8388608
1184503609375/16777216 -3018156803125/16777216 -1983154115625/16777216 -273561965625/16777216
219160053125/2097152 1499613165625/8388608 -417304578125/8388608 1507906746875/16777216
668757078125/4194304 -1242571834375/16777216 370407465625/8388608 -375854571875/8388608
2639402009375/16777216 -1019675346875/16777216 -3262206015625/16777216 -1595040415625/8388608
-1568796109375/16777216 -2495550390625/16777216 279113440625/8388608 -967803528125/8388608
-1850713659375/16777216 522968084375/16777216 -1390700665625/16777216 -1743105603125/16777216
-1002730490625/16777216 733374315625/8388608 1452278684375/16777216 -30420990625/524288
1563229828125/16777216 2281888303125/16777216 -82959509375/524288 819187365625/16777216
314913615625/2097152 856189871875/16777216 -24037421875/1048576 2429613321875/16777216
-391215853125/2097152 2212692190625/16777216 175037190625/1048576 -12606434375/8388608
-3009800259375/16777216 -24132534375/524288 -50355515625/8388608 -2877070396875/16777216
-2337553228125/16777216 -42735459375/1048576 -9504653125/8388608 -3108476615625/16777216
-1518824834375/8388608 -920359965625/8388608 -77351571875/2097152 -1348317671875/16777216
-726376696875/8388608 2716176884375/16777216 -326372978125/4194304 1128914853125/16777216
373586715625/16777216 294374196875/2097152 3188440334375/16777216 -47837828125/1048576
-634912653125/16777216 3067445165625/16777216 -369493584375/8388608 -1058205415625/8388608
-547082878125/16777216 -2820675359375/16777216 -208446584375/16777216 -1152179684375/16777216
-668984909375/8388608 -718497934375/8388608 25404365625/1048576 -49909546875/2097152
-1462097434375/16777216 2353356803125/16777216 -2238635396875/16777216 76459503125/2097152
-1214695553125/16777216 -3297610309375/16777216 -1602701846875/8388608 192902990625/4194304
508906353125/16777216 174709834375/16777216 -169505421875/8388608 1131019915625/8388608
-194760565625/2097152 -2482556853125/16777216 -533253490625/8388608 103017290625/1048576
-1633087990625/16777216 -122122178125/16777216 700179759375/4194304 3139699278125/16777216
489026853125/16777216 1138216790625/8388608 -1564328921875/8388608 -490981103125/8388608
2036346984375/16777216 -2197123621875/16777216 28983171875/524288 16180465625/8388608
-734478846875/16777216 -934519840625/16777216 70381446875/2097152 76426028125/524288
2207727640625/16777216 -557852940625/8388608 20739965625/8388608 -160081665625/2097152
322865296875/16777216 -6448246875/4194304 -639096609375/8388608 938268678125/16777216
723026415625/16777216 1735534528125/16777216 2008330215625/16777216 -177683640625/16777216
-583566984375/16777216 5453396875/524288 -79733546875/16777216 -1208922265625/8388608
412961946875/16777216 146872946875/4194304 2266577671875/16777216 -759676340625/8388608
1025883515625/8388608 -2838299078125/16777216 -1972534375/8388608 3057114703125/16777216
-827619853125/4194304 12108146875/524288 1484040271875/16777216 -1337270171875/16777216
291635215625/2097152 -1016765065625/16777216 1454491615625/8388608 -181713609375/16777216
-60140321875/524288 533160159375/4194304 -165853903125/4194304 -3039413809375/16777216
-1835013828125/16777216 -694726115625/16777216 -2997106884375/16777216 -3325430203125/16777216
116742153125/2097152 -2450168309375/16777216 -1104349240625/8388608 -3064419009375/16777216
1431737521875/16777216 2125829140625/16777216 1536049865625/16777216 -501841646875/16777216
401085515625/8388608 -1208579878125/16777216 2479696690625/16777216 -1188174728125/8388608
296616478125/8388608 -2744979978125/16777216 -1100918278125/8388608 -2387441634375/16777216
972768196875/16777216 85624390625/524288 -2186747384375/16777216 -2142898109375/16777216
-1796511746875/16777216 -2501709390625/16777216 -13049584375/4194304 -32014521875/524288
-2407117509375/16777216 -948780378125/8388608 -111404846875/4194304 3289345003125/16777216
-841021028125/8388608 -1669762134375/16777216 341245359375/8388608 -197614765625/8388608
2184771840625/16777216 -1065435940625/8388608 32094453125/2097152 1677335246875/8388608
-1171360034375/8388608 -1693314103125/16777216 987101465625/16777216 798674953125/8388608
-366337996875/2097152 -1059542359375/16777216 -1166853003125/8388608 142439959375/1048576
1623471571875/8388608 -264706671875/2097152 532959690625/4194304 -983534090625/8388608
1101189996875/16777216 -2849023084375/16777216 -2893224403125/16777216 857569465625/8388608
-81092071875/8388608 2073208490625/16777216 -2818630478125/16777216 -2040884421875/16777216
714424540625/8388608 2694624671875/16777216 -826060084375/16777216 178954596875/16777216
-1843336690625/16777216 -788226159375/16777216 2746766371875/16777216 269449290625/2097152
-990759296875/8388608 -3148764784375/16777216 637444421875/16777216 -21297596875/131072
980371121875/8388608 2719374253125/16777216 163966946875/16777216 -664650978125/4194304
3254184278125/16777216 -251514640625/2097152 -1614834428125/16777216 153882209375/1048576
-250043465625/4194304 558712409375/8388608 27508965625/2097152 -1501910459375/8388608
-300445090625/8388608 -980506946875/16777216 -1311203078125/16777216 406605790625/8388608
-663972990625/8388608 571780728125/8388608 1081994021875/8388608 481081034375/4194304
-871762709375/8388608 -2215303365625/16777216 -1427985521875/8388608 -363730978125/8388608
272890621875/16777216 -1539974134375/16777216 1264312403125/16777216 -2094164128125/16777216
-1497037934375/16777216 -76601759375/2097152 334309184375/8388608 535782228125/4194304
891537534375/16777216 1073099403125/16777216 3029481465625/16777216 104848796875/8388608
-1532023778125/8388608 -2588011590625/16777216 -2171061790625/16777216 2354732684375/16777216
16097146875/16777216 1885817290625/16777216 725032871875/4194304 -1416046459375/16777216
78862421875/8388608 755262865625/8388608 -1372696571875/16777216 -97457009375/8388608
1043375821875/16777216 66406303125/2097152 -2087954996875/16777216 905499109375/8388608
428407315625/4194304 2609678578125/16777216 -2343709375/131072 -31098734375/16777216
-1217361096875/16777216 2226441815625/16777216 -3186671946875/16777216 -3282258721875/16777216
1523493734375/8388608 -1554632315625/16777216 -1294335509375/8388608 -673618403125/4194304
-207293103125/4194304 -918777753125/8388608 -646584896875/4194304 -2491720728125/16777216
-174784203125/8388608 1124536834375/16777216 1704242928125/16777216 -532944378125/4194304
-2145723740625/16777216 1621817959375/16777216 -1491438740625/8388608 169170196875/1048576
-259294734375/8388608 -155011565625/16777216 954946334375/16777216 -275785978125/4194304
1694380746875/16777216 -2503690415625/16777216 -299845853125/8388608 -607507696875/4194304
2048604478125/16777216 -192841184375/16777216 -291426009375/16777216 556513140625/16777216
-538298084375/4194304 -551461990625/8388608 1115592021875/8388608 -305209053125/2097152
666838109375/16777216 -243567959375/4194304 2259324103125/16777216 -421523178125/8388608
-778745103125/16777216 347411465625/4194304 1406454978125/16777216 -504169303125/16777216
